,Temperature,ghi,dni,dhi,Wind Speed
2020-07-10 05:00:00,28.3,57,0,57,1.5
2020-07-10 06:00:00,29.0,69,0,69,2.0
2020-07-10 07:00:00,29.6,225,14,216,2.4000000000000004
2020-07-10 08:00:00,29.9,184,6,179,2.5
2020-07-10 09:00:00,29.8,121,2,119,2.3000000000000003
2020-07-10 10:00:00,29.6,256,13,243,2.4000000000000004
2020-07-10 11:00:00,29.5,260,13,247,3.3000000000000003
2020-07-10 12:00:00,29.5,475,67,412,4.2
2020-07-10 13:00:00,29.4,275,16,262,4.4
2020-07-10 14:00:00,29.3,176,10,169,3.7
2020-07-10 15:00:00,29.0,123,10,118,2.5
2020-07-10 16:00:00,28.5,21,0,21,1.5
2020-07-10 17:00:00,28.0,3,0,3,0.9
2020-07-10 18:00:00,27.8,0,0,0,0.7000000000000001
2020-07-10 19:00:00,27.700000000000003,0,0,0,0.7000000000000001
2020-07-10 20:00:00,27.6,0,0,0,0.8
2020-07-10 21:00:00,27.6,0,0,0,1.4
2020-07-10 22:00:00,27.6,0,0,0,2.1
2020-07-10 23:00:00,27.3,0,0,0,2.5
2020-07-11 00:00:00,26.9,0,0,0,2.3000000000000003
2020-07-11 01:00:00,26.5,0,0,0,1.8
2020-07-11 02:00:00,26.3,0,0,0,1.2000000000000002
2020-07-11 03:00:00,26.200000000000003,0,0,0,0.9
2020-07-11 04:00:00,26.3,15,1,15,0.8
2020-07-11 05:00:00,27.4,88,2,87,0.9
2020-07-11 06:00:00,28.1,128,3,127,1.4
2020-07-11 07:00:00,28.3,205,9,199,2.5
2020-07-11 08:00:00,28.8,420,66,366,3.2
2020-07-11 09:00:00,29.3,448,48,403,3.6
2020-07-11 10:00:00,29.700000000000003,252,13,239,3.9
2020-07-11 11:00:00,29.9,261,13,248,4.0
2020-07-11 12:00:00,29.9,412,36,378,3.9
2020-07-11 13:00:00,29.8,275,19,259,3.7
2020-07-11 14:00:00,29.5,413,167,301,3.1
2020-07-11 15:00:00,29.0,161,33,145,2.4000000000000004
2020-07-11 16:00:00,28.4,44,0,44,1.8
2020-07-11 17:00:00,27.8,7,0,7,1.5
2020-07-11 18:00:00,27.5,0,0,0,1.4
2020-07-11 19:00:00,27.3,0,0,0,1.5
2020-07-11 20:00:00,27.1,0,0,0,1.7000000000000002
2020-07-11 21:00:00,26.9,0,0,0,1.9
2020-07-11 22:00:00,26.8,0,0,0,2.2
2020-07-11 23:00:00,26.6,0,0,0,2.6
2020-07-12 00:00:00,26.5,0,0,0,3.0
2020-07-12 01:00:00,26.4,0,0,0,3.3000000000000003
2020-07-12 02:00:00,26.4,0,0,0,3.4000000000000004
2020-07-12 03:00:00,26.5,0,0,0,3.3000000000000003
2020-07-12 04:00:00,26.6,9,0,9,3.3000000000000003
2020-07-12 05:00:00,27.4,33,0,33,3.1
2020-07-12 06:00:00,28.1,50,0,50,3.0
2020-07-12 07:00:00,28.8,91,0,91,3.1
2020-07-12 08:00:00,29.4,81,0,81,3.4000000000000004
2020-07-12 09:00:00,29.8,72,0,72,3.7
2020-07-12 10:00:00,30.1,232,11,221,3.9
2020-07-12 11:00:00,30.3,621,141,481,3.7
2020-07-12 12:00:00,30.4,652,205,461,3.4000000000000004
2020-07-12 13:00:00,30.4,575,220,393,3.0
2020-07-12 14:00:00,30.1,489,295,291,2.5
2020-07-12 15:00:00,29.4,351,282,214,1.9
2020-07-12 16:00:00,28.5,126,64,108,1.5
2020-07-12 17:00:00,27.8,13,4,13,1.2000000000000002
2020-07-12 18:00:00,27.4,0,0,0,1.0
2020-07-12 19:00:00,27.1,0,0,0,0.9
2020-07-12 20:00:00,26.9,0,0,0,0.8
2020-07-12 21:00:00,26.700000000000003,0,0,0,0.8
2020-07-12 22:00:00,26.5,0,0,0,0.9
2020-07-12 23:00:00,26.200000000000003,0,0,0,0.8
2020-07-13 00:00:00,25.9,0,0,0,0.7000000000000001
2020-07-13 01:00:00,25.6,0,0,0,1.0
2020-07-13 02:00:00,25.1,0,0,0,1.7000000000000002
2020-07-13 03:00:00,24.6,0,0,0,2.4000000000000004
2020-07-13 04:00:00,24.4,3,0,3,2.7
2020-07-13 05:00:00,24.9,9,0,9,3.3000000000000003
2020-07-13 06:00:00,25.8,53,0,53,3.2
2020-07-13 07:00:00,27.0,145,0,145,2.6
2020-07-13 08:00:00,28.3,138,4,135,1.5
2020-07-13 09:00:00,29.4,234,11,224,1.0
2020-07-13 10:00:00,30.0,394,25,369,1.5
2020-07-13 11:00:00,30.1,343,19,324,2.0
2020-07-13 12:00:00,30.1,301,16,286,2.2
2020-07-13 13:00:00,29.8,152,3,150,2.1
2020-07-13 14:00:00,29.4,157,8,152,1.9
2020-07-13 15:00:00,28.700000000000003,117,31,102,1.7000000000000002
2020-07-13 16:00:00,27.9,28,7,26,1.5
2020-07-13 17:00:00,27.4,4,0,4,1.4
2020-07-13 18:00:00,27.200000000000003,0,0,0,1.4
2020-07-13 19:00:00,27.1,0,0,0,1.2000000000000002
2020-07-13 20:00:00,26.9,0,0,0,1.2000000000000002
2020-07-13 21:00:00,26.8,0,0,0,1.4
2020-07-13 22:00:00,26.6,0,0,0,1.6
2020-07-13 23:00:00,26.4,0,0,0,1.7000000000000002
2020-07-14 00:00:00,26.200000000000003,0,0,0,1.7000000000000002
2020-07-14 01:00:00,26.0,0,0,0,1.6
2020-07-14 02:00:00,25.9,0,0,0,1.4
2020-07-14 03:00:00,26.1,0,0,0,1.7000000000000002
2020-07-14 04:00:00,26.3,3,0,3,2.2
2020-07-14 05:00:00,27.8,9,0,9,3.6
2020-07-14 06:00:00,29.1,79,0,79,4.0
2020-07-14 07:00:00,30.3,52,0,52,4.4
2020-07-14 08:00:00,31.200000000000003,130,3,128,5.0
2020-07-14 09:00:00,31.4,248,12,237,5.1000000000000005
2020-07-14 10:00:00,31.200000000000003,274,14,260,4.7
2020-07-14 11:00:00,30.9,291,15,276,4.2
2020-07-14 12:00:00,30.6,394,30,366,3.7
2020-07-14 13:00:00,30.200000000000003,236,11,227,3.1
2020-07-14 14:00:00,29.8,146,5,143,2.4000000000000004
2020-07-14 15:00:00,29.3,41,0,41,1.7000000000000002
2020-07-14 16:00:00,28.6,78,16,74,1.2000000000000002
2020-07-14 17:00:00,27.8,6,0,6,0.9
2020-07-14 18:00:00,27.5,0,0,0,0.8
2020-07-14 19:00:00,27.200000000000003,0,0,0,0.9
2020-07-14 20:00:00,27.0,0,0,0,1.0
2020-07-14 21:00:00,26.8,0,0,0,1.1
2020-07-14 22:00:00,26.6,0,0,0,1.2000000000000002
2020-07-14 23:00:00,26.5,0,0,0,1.4
2020-07-15 00:00:00,26.4,0,0,0,1.1
2020-07-15 01:00:00,26.4,0,0,0,0.9
2020-07-15 02:00:00,26.4,0,0,0,0.6000000000000001
2020-07-15 03:00:00,26.1,0,0,0,0.5
2020-07-15 04:00:00,26.0,3,0,3,0.6000000000000001
2020-07-15 05:00:00,27.4,46,15,42,1.5
2020-07-15 06:00:00,28.9,77,16,69,1.3
2020-07-15 07:00:00,30.3,344,86,286,1.6
2020-07-15 08:00:00,31.3,451,138,337,2.5
2020-07-15 09:00:00,31.9,758,389,395,2.9000000000000004
2020-07-15 10:00:00,32.300000000000004,800,377,427,3.0
2020-07-15 11:00:00,32.5,637,192,447,3.1
2020-07-15 12:00:00,32.4,789,446,373,3.1
2020-07-15 13:00:00,32.2,712,495,304,3.0
2020-07-15 14:00:00,31.700000000000003,545,430,256,2.7
2020-07-15 15:00:00,30.9,361,339,197,2.3000000000000003
2020-07-15 16:00:00,29.6,138,121,105,1.7000000000000002
2020-07-15 17:00:00,28.3,15,7,15,1.1
2020-07-15 18:00:00,27.700000000000003,0,0,0,1.0
2020-07-15 19:00:00,27.4,0,0,0,0.9
2020-07-15 20:00:00,27.200000000000003,0,0,0,0.9
2020-07-15 21:00:00,27.0,0,0,0,0.8
2020-07-15 22:00:00,26.9,0,0,0,0.7000000000000001
2020-07-15 23:00:00,26.9,0,0,0,0.6000000000000001
2020-07-16 00:00:00,27.1,0,0,0,0.5
2020-07-16 01:00:00,27.3,0,0,0,0.3
2020-07-16 02:00:00,27.1,0,0,0,0.1
2020-07-16 03:00:00,26.9,0,0,0,0.1
2020-07-16 04:00:00,26.8,6,0,6,0.2
2020-07-16 05:00:00,29.5,30,0,30,0.8
2020-07-16 06:00:00,31.0,161,15,154,1.4
2020-07-16 07:00:00,31.8,346,86,289,1.7000000000000002
2020-07-16 08:00:00,32.4,482,117,386,2.1
2020-07-16 09:00:00,33.0,736,382,380,2.4000000000000004
2020-07-16 10:00:00,33.300000000000004,795,338,461,2.6
2020-07-16 11:00:00,33.4,903,609,301,2.8000000000000003
2020-07-16 12:00:00,33.300000000000004,785,456,360,2.8000000000000003
2020-07-16 13:00:00,33.1,724,540,279,2.7
2020-07-16 14:00:00,32.7,559,466,246,2.5
2020-07-16 15:00:00,31.9,365,343,199,2.1
2020-07-16 16:00:00,30.5,164,159,121,1.6
2020-07-16 17:00:00,29.200000000000003,14,7,14,1.1
2020-07-16 18:00:00,28.5,0,0,0,1.0
2020-07-16 19:00:00,28.1,0,0,0,1.1
2020-07-16 20:00:00,27.9,0,0,0,1.1
2020-07-16 21:00:00,27.6,0,0,0,1.1
2020-07-16 22:00:00,27.4,0,0,0,1.1
2020-07-16 23:00:00,27.200000000000003,0,0,0,1.0
2020-07-17 00:00:00,26.9,0,0,0,0.9
2020-07-17 01:00:00,26.700000000000003,0,0,0,0.9
2020-07-17 02:00:00,26.5,0,0,0,0.9
2020-07-17 03:00:00,26.5,0,0,0,0.8
2020-07-17 04:00:00,26.700000000000003,14,8,14,0.8
2020-07-17 05:00:00,29.700000000000003,136,123,103,1.0
2020-07-17 06:00:00,31.5,327,296,185,0.8
2020-07-17 07:00:00,32.300000000000004,377,115,300,0.8
2020-07-17 08:00:00,33.1,636,345,352,0.8
2020-07-17 09:00:00,33.7,792,463,361,0.7000000000000001
2020-07-17 10:00:00,34.1,891,575,323,0.8
2020-07-17 11:00:00,34.2,896,579,324,1.1
2020-07-17 12:00:00,34.1,836,566,308,1.3
2020-07-17 13:00:00,33.800000000000004,714,516,289,1.4
2020-07-17 14:00:00,33.6,553,452,250,1.3
2020-07-17 15:00:00,33.2,360,334,199,1.2000000000000002
2020-07-17 16:00:00,31.9,163,160,120,1.0
2020-07-17 17:00:00,30.4,13,6,13,0.8
2020-07-17 18:00:00,29.5,0,0,0,0.9
2020-07-17 19:00:00,28.8,0,0,0,1.0
2020-07-17 20:00:00,28.200000000000003,0,0,0,1.1
2020-07-17 21:00:00,27.700000000000003,0,0,0,1.2000000000000002
2020-07-17 22:00:00,27.3,0,0,0,1.4
2020-07-17 23:00:00,27.0,0,0,0,1.4
2020-07-18 00:00:00,26.8,0,0,0,1.1
2020-07-18 01:00:00,27.0,0,0,0,0.8
2020-07-18 02:00:00,27.3,0,0,0,0.6000000000000001
2020-07-18 03:00:00,27.4,0,0,0,0.5
2020-07-18 04:00:00,27.5,12,4,12,0.5
2020-07-18 05:00:00,30.3,160,170,115,0.8
2020-07-18 06:00:00,31.6,358,352,190,1.4
2020-07-18 07:00:00,32.2,532,423,250,1.8
2020-07-18 08:00:00,32.9,606,341,326,2.0
2020-07-18 09:00:00,33.4,696,306,411,2.2
2020-07-18 10:00:00,33.6,736,288,451,2.4000000000000004
2020-07-18 11:00:00,33.7,878,514,370,2.6
2020-07-18 12:00:00,33.5,822,514,343,2.8000000000000003
2020-07-18 13:00:00,33.2,708,482,311,2.8000000000000003
2020-07-18 14:00:00,32.7,544,409,270,2.6
2020-07-18 15:00:00,31.8,354,300,210,2.3000000000000003
2020-07-18 16:00:00,30.3,159,141,121,1.7000000000000002
2020-07-18 17:00:00,28.9,12,4,12,1.3
2020-07-18 18:00:00,28.3,0,0,0,1.2000000000000002
2020-07-18 19:00:00,28.0,0,0,0,1.2000000000000002
2020-07-18 20:00:00,27.700000000000003,0,0,0,1.1
2020-07-18 21:00:00,27.5,0,0,0,1.0
2020-07-18 22:00:00,27.3,0,0,0,1.0
2020-07-18 23:00:00,27.200000000000003,0,0,0,1.0
2020-07-19 00:00:00,27.0,0,0,0,1.1
2020-07-19 01:00:00,26.8,0,0,0,1.2000000000000002
2020-07-19 02:00:00,26.6,0,0,0,1.3
2020-07-19 03:00:00,26.700000000000003,0,0,0,1.5
2020-07-19 04:00:00,26.9,16,23,15,1.6
2020-07-19 05:00:00,28.700000000000003,171,286,95,2.4000000000000004
2020-07-19 06:00:00,30.0,362,437,154,2.7
2020-07-19 07:00:00,30.9,573,598,175,2.9000000000000004
2020-07-19 08:00:00,31.700000000000003,739,654,202,3.2
2020-07-19 09:00:00,32.300000000000004,361,65,301,3.5
2020-07-19 10:00:00,32.800000000000004,867,522,352,3.7
2020-07-19 11:00:00,33.1,931,721,219,3.9
2020-07-19 12:00:00,33.1,861,659,247,4.1000000000000005
2020-07-19 13:00:00,32.800000000000004,745,656,205,4.0
2020-07-19 14:00:00,32.300000000000004,564,527,211,3.8
2020-07-19 15:00:00,31.4,381,498,142,3.2
2020-07-19 16:00:00,30.1,146,187,96,2.3000000000000003
2020-07-19 17:00:00,29.0,20,29,18,1.8
2020-07-19 18:00:00,28.4,0,0,0,1.5
2020-07-19 19:00:00,28.1,0,0,0,1.4
2020-07-19 20:00:00,27.9,0,0,0,1.2000000000000002
2020-07-19 21:00:00,27.700000000000003,0,0,0,1.1
2020-07-19 22:00:00,27.5,0,0,0,1.1
2020-07-19 23:00:00,27.4,0,0,0,1.0
2020-07-20 00:00:00,27.200000000000003,0,0,0,0.9
2020-07-20 01:00:00,27.0,0,0,0,0.8
2020-07-20 02:00:00,26.8,0,0,0,0.8
2020-07-20 03:00:00,26.8,0,0,0,0.8
2020-07-20 04:00:00,27.0,4,0,4,0.8
2020-07-20 05:00:00,29.0,10,0,10,1.9
2020-07-20 06:00:00,30.3,146,13,140,2.8000000000000003
2020-07-20 07:00:00,31.3,437,213,295,3.8
2020-07-20 08:00:00,31.9,273,17,259,4.3
2020-07-20 09:00:00,32.2,630,186,457,4.6000000000000005
2020-07-20 10:00:00,32.2,777,312,469,4.7
2020-07-20 11:00:00,32.2,757,299,462,4.6000000000000005
2020-07-20 12:00:00,32.1,760,369,416,4.5
2020-07-20 13:00:00,31.9,590,266,371,4.2
2020-07-20 14:00:00,31.5,560,517,214,3.7
2020-07-20 15:00:00,30.8,243,128,182,2.9000000000000004
2020-07-20 16:00:00,29.8,69,12,66,1.9
2020-07-20 17:00:00,28.8,12,4,12,1.2000000000000002
2020-07-20 18:00:00,28.3,0,0,0,1.1
2020-07-20 19:00:00,28.0,0,0,0,1.0
2020-07-20 20:00:00,27.8,0,0,0,1.0
2020-07-20 21:00:00,27.6,0,0,0,0.8
2020-07-20 22:00:00,27.700000000000003,0,0,0,0.7000000000000001
2020-07-20 23:00:00,27.700000000000003,0,0,0,0.6000000000000001
2020-07-21 00:00:00,27.6,0,0,0,0.7000000000000001
2020-07-21 01:00:00,27.3,0,0,0,0.8
2020-07-21 02:00:00,27.1,0,0,0,0.8
2020-07-21 03:00:00,27.0,0,0,0,0.7000000000000001
2020-07-21 04:00:00,27.0,3,0,3,0.7000000000000001
2020-07-21 05:00:00,27.9,10,0,10,1.6
2020-07-21 06:00:00,28.5,17,0,17,2.0
2020-07-21 07:00:00,29.1,37,0,37,2.1
2020-07-21 08:00:00,29.8,61,0,61,2.4000000000000004
2020-07-21 09:00:00,30.3,307,17,291,2.6
2020-07-21 10:00:00,30.700000000000003,334,18,316,2.6
2020-07-21 11:00:00,30.9,427,31,396,2.6
2020-07-21 12:00:00,30.9,442,45,400,2.4000000000000004
2020-07-21 13:00:00,30.9,406,59,357,2.2
2020-07-21 14:00:00,30.5,88,0,88,2.0
2020-07-21 15:00:00,29.9,21,0,21,1.7000000000000002
2020-07-21 16:00:00,28.9,162,268,90,1.3
2020-07-21 17:00:00,27.9,20,41,18,1.0
2020-07-21 18:00:00,27.5,0,0,0,0.9
2020-07-21 19:00:00,27.200000000000003,0,0,0,0.9
2020-07-21 20:00:00,27.0,0,0,0,0.9
2020-07-21 21:00:00,26.8,0,0,0,1.0
2020-07-21 22:00:00,26.6,0,0,0,1.1
2020-07-21 23:00:00,26.5,0,0,0,1.2000000000000002
2020-07-22 00:00:00,26.4,0,0,0,1.2000000000000002
2020-07-22 01:00:00,26.3,0,0,0,1.1
2020-07-22 02:00:00,26.200000000000003,0,0,0,1.0
2020-07-22 03:00:00,26.3,0,0,0,0.9
2020-07-22 04:00:00,26.4,5,0,5,0.9
2020-07-22 05:00:00,27.5,24,0,24,2.0
2020-07-22 06:00:00,28.1,19,0,19,2.6
2020-07-22 07:00:00,28.5,43,0,43,3.2
2020-07-22 08:00:00,28.8,79,0,79,3.6
2020-07-22 09:00:00,28.9,158,4,154,3.6
2020-07-22 10:00:00,29.0,260,13,247,3.4000000000000004
2020-07-22 11:00:00,29.4,349,19,330,3.2
2020-07-22 12:00:00,29.9,490,69,426,3.1
2020-07-22 13:00:00,30.4,416,76,354,3.1
2020-07-22 14:00:00,30.5,233,15,223,3.0
2020-07-22 15:00:00,30.1,197,38,179,2.6
2020-07-22 16:00:00,29.200000000000003,47,0,47,1.9
2020-07-22 17:00:00,28.200000000000003,7,0,7,1.6
2020-07-22 18:00:00,27.700000000000003,0,0,0,1.7000000000000002
2020-07-22 19:00:00,27.4,0,0,0,2.0
2020-07-22 20:00:00,27.200000000000003,0,0,0,2.2
2020-07-22 21:00:00,26.9,0,0,0,2.3000000000000003
2020-07-22 22:00:00,26.8,0,0,0,2.5
2020-07-22 23:00:00,26.5,0,0,0,2.3000000000000003
2020-07-23 00:00:00,26.3,0,0,0,1.8
2020-07-23 01:00:00,26.200000000000003,0,0,0,1.5
2020-07-23 02:00:00,26.1,0,0,0,1.5
2020-07-23 03:00:00,26.200000000000003,0,0,0,1.4
2020-07-23 04:00:00,26.3,6,0,6,1.4
2020-07-23 05:00:00,27.9,39,0,39,2.8000000000000003
2020-07-23 06:00:00,29.0,48,0,48,3.8
2020-07-23 07:00:00,29.9,109,0,109,4.6000000000000005
2020-07-23 08:00:00,30.6,393,51,351,4.9
2020-07-23 09:00:00,31.200000000000003,484,70,419,5.0
2020-07-23 10:00:00,31.5,540,90,451,4.800000000000001
2020-07-23 11:00:00,31.8,739,253,489,4.6000000000000005
2020-07-23 12:00:00,31.8,669,229,456,4.4
2020-07-23 13:00:00,31.700000000000003,627,312,371,4.2
2020-07-23 14:00:00,31.200000000000003,463,254,294,3.8
2020-07-23 15:00:00,30.3,278,167,198,3.0
2020-07-23 16:00:00,29.3,161,260,92,1.9
2020-07-23 17:00:00,28.4,17,36,15,1.5
2020-07-23 18:00:00,27.9,0,0,0,1.3
2020-07-23 19:00:00,27.6,0,0,0,1.0
2020-07-23 20:00:00,27.3,0,0,0,0.9
2020-07-23 21:00:00,27.1,0,0,0,0.8
2020-07-23 22:00:00,26.9,0,0,0,0.9
2020-07-23 23:00:00,26.700000000000003,0,0,0,1.1
2020-07-24 00:00:00,26.6,0,0,0,1.2000000000000002
2020-07-24 01:00:00,26.4,0,0,0,1.2000000000000002
2020-07-24 02:00:00,26.200000000000003,0,0,0,1.0
2020-07-24 03:00:00,26.200000000000003,0,0,0,0.8
2020-07-24 04:00:00,26.3,13,3,13,0.7000000000000001
2020-07-24 05:00:00,28.6,128,126,95,1.0
2020-07-24 06:00:00,30.0,271,165,193,1.3
2020-07-24 07:00:00,30.8,415,174,300,1.4
2020-07-24 08:00:00,31.4,560,209,389,1.3
2020-07-24 09:00:00,31.9,725,311,436,1.1
2020-07-24 10:00:00,32.300000000000004,801,361,445,1.0
2020-07-24 11:00:00,32.4,748,265,487,1.1
2020-07-24 12:00:00,32.2,662,217,460,1.1
2020-07-24 13:00:00,31.8,606,277,379,1.0
2020-07-24 14:00:00,31.3,493,322,279,0.8
2020-07-24 15:00:00,30.9,56,20,46,0.5
2020-07-24 16:00:00,30.1,9,0,9,0.5
2020-07-24 17:00:00,29.200000000000003,2,0,2,0.4
2020-07-24 18:00:00,28.5,0,0,0,0.5
2020-07-24 19:00:00,28.1,0,0,0,0.6000000000000001
2020-07-24 20:00:00,27.700000000000003,0,0,0,0.8
2020-07-24 21:00:00,27.3,0,0,0,1.1
2020-07-24 22:00:00,27.0,0,0,0,1.5
2020-07-24 23:00:00,26.8,0,0,0,1.8
2020-07-25 00:00:00,26.6,0,0,0,1.7000000000000002
2020-07-25 01:00:00,26.5,0,0,0,1.5
2020-07-25 02:00:00,26.4,0,0,0,1.3
2020-07-25 03:00:00,26.3,0,0,0,1.3
2020-07-25 04:00:00,26.3,5,0,5,1.3
2020-07-25 05:00:00,27.200000000000003,55,0,55,2.2
2020-07-25 06:00:00,27.700000000000003,88,0,88,2.5
2020-07-25 07:00:00,28.200000000000003,157,14,148,2.6
2020-07-25 08:00:00,28.9,588,259,377,2.4000000000000004
2020-07-25 09:00:00,29.5,659,219,456,2.0
2020-07-25 10:00:00,30.200000000000003,721,258,467,1.6
2020-07-25 11:00:00,30.700000000000003,744,262,486,1.2000000000000002
2020-07-25 12:00:00,30.9,758,380,405,0.9
2020-07-25 13:00:00,31.0,715,511,296,0.7000000000000001
2020-07-25 14:00:00,30.9,576,583,188,0.7000000000000001
2020-07-25 15:00:00,30.700000000000003,384,547,124,0.6000000000000001
2020-07-25 16:00:00,30.1,186,449,68,0.5
2020-07-25 17:00:00,29.3,19,93,15,0.5
2020-07-25 18:00:00,28.700000000000003,0,0,0,0.6000000000000001
2020-07-25 19:00:00,28.200000000000003,0,0,0,0.7000000000000001
2020-07-25 20:00:00,27.9,0,0,0,0.7000000000000001
2020-07-25 21:00:00,27.5,0,0,0,0.8
2020-07-25 22:00:00,27.1,0,0,0,0.9
2020-07-25 23:00:00,26.8,0,0,0,1.2000000000000002
2020-07-26 00:00:00,26.6,0,0,0,1.6
2020-07-26 01:00:00,26.6,0,0,0,2.0
2020-07-26 02:00:00,26.6,0,0,0,2.3000000000000003
2020-07-26 03:00:00,26.6,0,0,0,2.4000000000000004
2020-07-26 04:00:00,26.6,8,0,8,2.4000000000000004
2020-07-26 05:00:00,27.700000000000003,62,0,62,2.5
2020-07-26 06:00:00,28.9,148,5,146,2.2
2020-07-26 07:00:00,30.4,323,70,277,1.7000000000000002
2020-07-26 08:00:00,31.700000000000003,516,152,392,1.4
2020-07-26 09:00:00,32.6,658,215,459,1.3
2020-07-26 10:00:00,33.2,747,267,484,1.3
2020-07-26 11:00:00,33.6,777,308,474,1.2000000000000002
2020-07-26 12:00:00,33.7,748,355,418,1.0
2020-07-26 13:00:00,33.6,632,330,362,0.7000000000000001
2020-07-26 14:00:00,33.2,517,392,257,0.7000000000000001
2020-07-26 15:00:00,32.5,155,52,130,1.0
2020-07-26 16:00:00,31.1,34,0,34,1.1
2020-07-26 17:00:00,29.5,5,0,5,1.0
2020-07-26 18:00:00,28.6,0,0,0,1.1
2020-07-26 19:00:00,28.0,0,0,0,1.3
2020-07-26 20:00:00,27.6,0,0,0,1.6
2020-07-26 21:00:00,27.200000000000003,0,0,0,1.6
2020-07-26 22:00:00,26.9,0,0,0,1.6
2020-07-26 23:00:00,26.700000000000003,0,0,0,1.4
2020-07-27 00:00:00,26.5,0,0,0,1.0
2020-07-27 01:00:00,26.700000000000003,0,0,0,0.6000000000000001
2020-07-27 02:00:00,26.8,0,0,0,0.5
2020-07-27 03:00:00,26.700000000000003,0,0,0,0.5
2020-07-27 04:00:00,26.700000000000003,10,2,10,0.5
2020-07-27 05:00:00,28.5,101,48,89,1.5
2020-07-27 06:00:00,29.8,318,305,176,1.8
2020-07-27 07:00:00,30.8,481,309,278,2.1
2020-07-27 08:00:00,31.3,418,66,364,2.3000000000000003
2020-07-27 09:00:00,31.700000000000003,536,100,443,2.2
2020-07-27 10:00:00,32.0,561,121,442,2.0
2020-07-27 11:00:00,32.300000000000004,782,328,459,1.6
2020-07-27 12:00:00,32.7,715,330,409,1.1
2020-07-27 13:00:00,33.0,738,629,223,0.6000000000000001
2020-07-27 14:00:00,32.9,578,606,176,0.5
2020-07-27 15:00:00,32.5,394,612,105,0.6000000000000001
2020-07-27 16:00:00,31.6,166,320,83,0.7000000000000001
2020-07-27 17:00:00,30.4,16,40,14,0.6000000000000001
2020-07-27 18:00:00,29.6,0,0,0,0.7000000000000001
2020-07-27 19:00:00,29.0,0,0,0,0.7000000000000001
2020-07-27 20:00:00,28.5,0,0,0,0.8
2020-07-27 21:00:00,28.0,0,0,0,0.8
2020-07-27 22:00:00,27.700000000000003,0,0,0,0.8
2020-07-27 23:00:00,27.4,0,0,0,0.8
2020-07-28 00:00:00,27.1,0,0,0,0.9
2020-07-28 01:00:00,26.9,0,0,0,0.9
2020-07-28 02:00:00,26.8,0,0,0,0.9
2020-07-28 03:00:00,26.8,0,0,0,0.8
2020-07-28 04:00:00,26.8,6,0,6,0.7000000000000001
2020-07-28 05:00:00,28.4,69,21,64,1.4
2020-07-28 06:00:00,29.1,282,290,147,1.8
2020-07-28 07:00:00,29.8,528,441,238,2.1
2020-07-28 08:00:00,30.6,649,377,342,2.3000000000000003
2020-07-28 09:00:00,31.200000000000003,858,660,247,2.5
2020-07-28 10:00:00,31.700000000000003,931,717,226,2.7
2020-07-28 11:00:00,32.0,868,473,402,2.9000000000000004
2020-07-28 12:00:00,32.4,805,456,382,3.0
2020-07-28 13:00:00,32.6,696,480,303,3.0
2020-07-28 14:00:00,32.300000000000004,531,440,240,2.7
2020-07-28 15:00:00,31.4,365,468,145,2.3000000000000003
2020-07-28 16:00:00,30.0,52,0,52,1.6
2020-07-28 17:00:00,28.8,13,24,12,1.1
2020-07-28 18:00:00,28.3,0,0,0,1.2000000000000002
2020-07-28 19:00:00,27.8,0,0,0,1.4
2020-07-28 20:00:00,27.5,0,0,0,1.7000000000000002
2020-07-28 21:00:00,27.1,0,0,0,1.8
2020-07-28 22:00:00,26.8,0,0,0,1.5
2020-07-28 23:00:00,26.5,0,0,0,1.2000000000000002
2020-07-29 00:00:00,26.3,0,0,0,1.3
2020-07-29 01:00:00,26.200000000000003,0,0,0,1.3
2020-07-29 02:00:00,26.0,0,0,0,1.1
2020-07-29 03:00:00,26.0,0,0,0,1.1
2020-07-29 04:00:00,26.1,11,2,11,1.1
2020-07-29 05:00:00,27.8,106,61,91,2.1
2020-07-29 06:00:00,28.700000000000003,341,401,155,2.1
2020-07-29 07:00:00,29.4,500,363,262,2.0
2020-07-29 08:00:00,30.0,685,459,312,2.2
2020-07-29 09:00:00,30.6,799,455,378,2.7
2020-07-29 10:00:00,31.1,864,442,430,3.2
2020-07-29 11:00:00,31.3,819,378,447,3.5
2020-07-29 12:00:00,31.5,821,481,375,3.5
2020-07-29 13:00:00,31.4,637,341,358,3.2
2020-07-29 14:00:00,31.1,476,293,282,2.7
2020-07-29 15:00:00,30.4,270,159,195,2.1
2020-07-29 16:00:00,29.200000000000003,71,42,60,1.4
2020-07-29 17:00:00,28.1,8,4,8,1.0
2020-07-29 18:00:00,27.6,0,0,0,0.9
2020-07-29 19:00:00,27.4,0,0,0,0.8
2020-07-29 20:00:00,27.200000000000003,0,0,0,0.7000000000000001
2020-07-29 21:00:00,26.9,0,0,0,0.8
2020-07-29 22:00:00,26.8,0,0,0,0.8
2020-07-29 23:00:00,26.6,0,0,0,0.6000000000000001
2020-07-30 00:00:00,26.5,0,0,0,0.6000000000000001
2020-07-30 01:00:00,26.3,0,0,0,0.6000000000000001
2020-07-30 02:00:00,26.200000000000003,0,0,0,0.8
2020-07-30 03:00:00,26.200000000000003,0,0,0,0.9
2020-07-30 04:00:00,26.200000000000003,2,0,2,0.9
2020-07-30 05:00:00,27.8,30,0,30,1.9
